qid,docid,docno,text,query,score,rank
q_2,3580579,3580579,"Categories: Arts and Entertainment. Similar Job Titles: This chart describes the expected percentage of people who perform the job of Actor/Performer in Los Angeles, CA that make less than that salary. For example 50% of the people who perform the job of Actor/Performer in Los Angeles are expected to make less than the median.",Who performed Thriller,-122.82839376674625,488.0
q_2,508430,508430,"Mini Bio (1). With his breakthrough performance as Eames in Christopher Nolan 's science fiction thriller Inception (2010), English actor Tom Hardy has been brought to the attention of mainstream audiences worldwide.om was born on September 15, 1977 in Hammersmith, London; his mother, Elizabeth Anne (Barrett), is an artist and painter, and his father, Edward Hardy, is a writer. He is of English and Irish descent.",Who performed Thriller,-122.84440376560802,489.0
q_2,1312891,1312891,This chart describes the expected percentage of people who perform the job of Artist that make less than that salary. For example 50% of the people who perform the job of Artist are expected to make less than the median.,Who performed Thriller,-122.87109550520987,490.0
q_2,2939025,2939025,This chart describes the expected percentage of people who perform the job of Paramedic that make less than that salary. For example 50% of the people who perform the job of Paramedic are expected to make less than the median.,Who performed Thriller,-122.87109550520987,491.0
q_2,3210152,3210152,This chart describes the expected percentage of people who perform the job of Producer that make less than that salary. For example 50% of the people who perform the job of Producer are expected to make less than the median.,Who performed Thriller,-122.87109550520987,492.0
q_2,561317,561317,This chart describes the expected percentage of people who perform the job of Bookkeeper that make less than that salary. For example 50% of the people who perform the job of Bookkeeper are expected to make less than the median.,Who performed Thriller,-122.87109550520987,493.0
q_2,6502209,6502209,This chart describes the expected percentage of people who perform the job of Psychiatrist that make less than that salary. For example 50% of the people who perform the job of Psychiatrist are expected to make less than the median.,Who performed Thriller,-122.87109550520987,494.0
q_2,7209381,7209381,This chart describes the expected percentage of people who perform the job of Surgeon that make less than that salary. For example 50% of the people who perform the job of Surgeon are expected to make less than the median.,Who performed Thriller,-122.87109550520987,495.0
q_2,7369175,7369175,This chart describes the expected percentage of people who perform the job of Programmer I that make less than that salary. For example 50% of the people who perform the job of Programmer I are expected to make less than the median.,Who performed Thriller,-122.87109550520987,496.0
q_2,8101202,8101202,This chart describes the expected percentage of people who perform the job of Photographer that make less than that salary. For example 50% of the people who perform the job of Photographer are expected to make less than the median.,Who performed Thriller,-122.87109550520987,497.0
q_2,8582533,8582533,This chart describes the expected percentage of people who perform the job of Glazier that make less than that salary. For example 50% of the people who perform the job of Glazier are expected to make less than the median.,Who performed Thriller,-122.87109550520987,498.0
q_2,8760670,8760670,This chart describes the expected percentage of people who perform the job of Accountant I that make less than that salary. For example 50% of the people who perform the job of Accountant I are expected to make less than the median.,Who performed Thriller,-122.87109550520987,499.0
q_2,2641672,2641672,"Digital Star Logan Paul, Peyton List Topline The Thinning Thriller from Legendary Digital (EXCLUSIVE) Todd Spangler. Vine celeb Logan Paul and Peyton List of Disney Channels Jessie are set to star in feature-length film The Thinning, a young-adult thriller acquired by Legendary Digital Media.",Who performed Thriller,-122.9043692825801,500.0
q_2,2819001,2819001,"Filming location of Alfred Hitchcock's famous thriller The Birds (1963) - Bodega Bay, N. California, summer of 2007.1  The Birds.2  Travel & Events.ilming location of Alfred Hitchcock's famous thriller The Birds (1963) - Bodega Bay, N. California, summer of 2007. 1  The Birds. 2  Travel & Events.",Who performed Thriller,-122.9043692825801,501.0
q_2,7104515,7104515,Charlotte C-S Codes and conventions of of the horror genre The films Slasher Types of horror of the horror genre Technology The Horror Genre Thriller Psychological thriller Human monster Supernatural Setting Most setting in horror films tend to involve places that allow the characters to become isolated from society and usually the settings also allow the ability for the characters to become separated from each other.,Who performed Thriller,-122.9043692825801,502.0
q_2,7149710,7149710,"Oct 08, 2014 Jacqie rated it liked it. This is the first historical thriller I've read by Greg Iles. I've read some of his modern thrillers and think that he's one of the better writers in that genre. Looking at his bibliography, it looks like Black Cross is his second book. And I think this feels like it was written by an author still learning his craft.",Who performed Thriller,-122.9043692825801,503.0
q_2,7223748,7223748,Lighting Used in Thriller/Mystery Films. Key Lighting. Key lighting is the brightest and most influential light. The purpose of this light technique is to highlight the form and dimension of the subject. An example of this used within a thriller/mystery film is within Gravity where the character is spinning out of control in space. This technique allows the audience to clearly see the features of the figure and understand the situation they are in.,Who performed Thriller,-122.9043692825801,504.0
q_2,5408381,5408381,This chart describes the expected percentage of people who perform the job of Reimbursement Specialist-Healthcare that make less than that salary.For example 50% of the people who perform the job of Reimbursement Specialist-Healthcare are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Reimbursement Specialist-Healthcare that make less than that salary.,Who performed Thriller,-122.92810818476246,505.0
q_2,6423121,6423121,This chart describes the expected percentage of people who perform the job of Housekeeping Supervisor that make less than that salary. For example 50% of the people who perform the job of Housekeeping Supervisor are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Housekeeping Supervisor in the United States that make less than that annual salary.,Who performed Thriller,-122.92810818476246,506.0
q_2,6810212,6810212,This chart describes the expected percentage of people who perform the job of Architectural Drafter I that make less than that salary. For example 50% of the people who perform the job of Architectural Drafter I are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Architectural Drafter I in the United States that make less than that annual salary.,Who performed Thriller,-122.92810818476246,507.0
q_2,5664047,5664047,A strength and conditioning coach is a fitness and physical performance professional who uses exercise prescription specifically to improve performance in athletic competition. strength and conditioning coach is a fitness and physical performance professional who uses exercise prescription specifically to improve performance in athletic competition.,Who performed Thriller,-122.930965124347,508.0
q_2,7505564,7505564,"Gifted/Talented Students defines a gifted/talented student as ! ! !a student who performs at or shows the potential for performing at a remarkably high level of accomplishment when compared to others of the same age, experience or environment and who exhibits high performance capability",Who performed Thriller,-122.93934667700286,509.0
q_2,2272043,2272043,This chart describes the expected percentage of people who perform the job of Buyer I that make less than that salary. For example 50% of the people who perform the job of Buyer I are expected to make less than the median.Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Buyer I that make less than that salary. For example 50% of the people who perform the job of Buyer I are expected to make less than the median. Source: HR Reported data as of October 2015.,Who performed Thriller,-122.95645890107988,510.0
q_2,2980245,2980245,"(July 2016) Misery is a 1990 American psychological thriller film based on Stephen King's 1987 novel of the same name and starring James Caan, Kathy Bates, Lauren Bacall, Richard Farnsworth, and Frances Sternhagen about a psychotic fan who holds an author captive and forces him to write her stories.",Who performed Thriller,-122.97943314553369,511.0
q_2,2980250,2980250,"Misery (film) Misery is a 1990 American psychological thriller film based on Stephen King's 1987 novel of the same name and starring James Caan, Kathy Bates, Lauren Bacall, Richard Farnsworth, and Frances Sternhagen about a psychotic fan who holds an author captive and forces him to write her stories.",Who performed Thriller,-122.97943314553369,512.0
q_2,3015652,3015652,"Friday 10 July 2009 07.01 EDT First published on Friday 10 July 2009 07.01 EDT. With the King of Pop gone, my thoughts are now with the genius mastermind who gave the world Thriller ... no, not Jacko, but Rod Temperton, a 61-year old man from Cleethorpes.",Who performed Thriller,-122.97943314553369,513.0
q_2,3067159,3067159,"We knew MJ had been working on the follow-up to Thriller, again to be produced by Quincy, and word came through that Michael had cut a song by a beautiful woman and amazing vocalist named Siedah Garrett, who co-wrote, with the then unknown Glen Ballard, Man In The Mirror. Siedah also sang a duet with MJ on his song I Just Cant Stop Loving You. ...",Who performed Thriller,-122.97943314553369,514.0
q_2,3802438,3802438,"Oct 2, 2013 11:05 AM EDT. Best-selling author Tom Clancy, who wrote thrillers including The Hunt for Red October and Patriot Games, died Tuesday at a Baltimore hospital, the New York Times reports. He was 66. A cause of death was not immedia Read more.",Who performed Thriller,-122.97943314553369,515.0
q_2,411578,411578,"For other uses, see The Babysitter. The Babysitter is a 1980 American made-for-television thriller drama film directed by Peter Medak and starring Patty Duke Astin, William Shatner and Stephanie Zimbalist about a young girl hired as a live-in nanny who infiltrates and tries to destroy a suburban Seattle family.",Who performed Thriller,-122.97943314553369,516.0
q_2,4352279,4352279,"Dawn of a Dead relationship! Emily Kinney and Norman Reedus, who met on AMCs zombie thriller The Walking Dead, are seeing each other, sources reveal exclusively in the new issue of Us Weekly. They had a connection early on in the show, says a source close to the duo, but the romance developed recently. They're still pretty guarded about it..",Who performed Thriller,-122.97943314553369,517.0
q_2,4374853,4374853,"Summary: Based on the New York Times best-selling novels by Canadian author Kelley Armstrong, BITTEN is an emotionally charged thriller that follows reluctant heroine Elena Michaels, the worlds only female werewolf, who is forced to take on life-threatening responsibilities, in a male dominated world.",Who performed Thriller,-122.97943314553369,518.0
q_2,5223144,5223144,"Relativity Media. Halle Berry is not a mom you want to mess with in the trailer for her latest movie. The first look at Berry's latest kidnapping thriller, aptly named Kidnap, is now out via an exclusive to USA Today. Berry plays Karla McCoy, a mother who will stop at nothing to rescue her son after he is kidnapped at a park.",Who performed Thriller,-122.97943314553369,519.0
q_2,5266606,5266606,"Alfred Hitchcock. Sir Alfred Joseph Hitchcock (13 August 1899  29 April 1980) was an English filmmaker and producer, who pioneered many techniques in the suspense and psychological thriller genres. After a successful career in his native United Kingdom in both silent films and early talkies, Hitchcock moved to Hollywood.",Who performed Thriller,-122.97943314553369,520.0
q_2,5394414,5394414,"Best Answer: He never had a surgery. He has an illness called Vitiligo which Is a type of skin cancer. It started in the Thriller era. This is why he wore a glove on one hand to cover up the white patches that had started in that area, and he wore sunglasses even though he covered that area with makeup. Im teenage Michael Jackson fan who has done a lot of reasearch to answer this quesition for myself.",Who performed Thriller,-122.97943314553369,521.0
q_2,5398789,5398789,He's worked up an appetite! Liam Neeson steps out for dinner with girlfriend Freya St. Johnston after promoting mid-air thriller Non-Stop. It was a tired looking Liam Neeson who made his way home with a lady friend on Thursday evening at the end of a busy day spent promoting his latest film.,Who performed Thriller,-122.97943314553369,522.0
q_2,6426724,6426724,"Born on March 22, 1947, in Newburgh, New York, James Patterson is a prolific author who has written detective stories, thrillers, science fiction, romance and young adult novels. His first book was published in 1976; 20 years later he left his advertising career to focus on writing.",Who performed Thriller,-122.97943314553369,523.0
q_2,7253062,7253062,"In 1985, The Making of Michael Jackson's Thriller won a Grammy for Best Music Video, Longform. Time described Jackson's influence at that point as star of records, radio, rock video. A one-man rescue team for the music business. A songwriter who sets the beat for a decade. A dancer with the fanciest feet on the street.",Who performed Thriller,-122.97943314553369,524.0
q_2,7316358,7316358,"A powerful action thriller, ARSENAL tells the intertwining stories of the Lindel brothers, Mikey (Johnathon Schaech) and JP (Adrian Grenier), who had only each other to rely on growing up. As adults, JP found success as the owner of a construction company, while Mikey became a small-time mobster, mired in a life of petty crime.",Who performed Thriller,-122.97943314553369,525.0
q_2,758697,758697,Is My Show Cancelled - Training Day. Training Day. A crime thriller based on the 2001 movie of the same name. Detective Frank Rourke is a veteran detective who heads the Special Investigation Section of the LAPD that tracks down the city's most dangerous criminals. His years of service have made him one of the finest investigators in the department.,Who performed Thriller,-122.97943314553369,526.0
q_2,7666964,7666964,"Milla Jovovich plays a falsely accused Foreign Service Officer who works to thwart a terrorist plot as she runs from the authorities in Survivor, a sturdy wrong-woman thriller that feels grotesque in its citations of 9/11 and other intimations of real-world import, but also steals a few good moves from North by Northwest and The Fugitive for a ...",Who performed Thriller,-122.97943314553369,527.0
q_2,8022681,8022681,"The Drifter (1988 film) The Drifter is a 1988 thriller movie starring Kim Delaney, Timothy Bottoms, Al Shannon, Miles O'Keeffe, and Anna Garduno. The film is about a successful single woman who picks up a mysterious hitchhiker on a deserted road. The film was directed and written by Larry Brand. Plot",Who performed Thriller,-122.97943314553369,528.0
q_2,825999,825999,"The Girl with the Dragon Tattoo (original title in Swedish: Mn som hatar kvinnor; in English: Men Who Hate Women) is a psychological thriller novel by the late Swedish author and journalist Stieg Larsson (19542004), which was published posthumously in 2005 to become an international bestseller. It is the first book of the Millennium series.",Who performed Thriller,-122.97943314553369,529.0
q_2,2857298,2857298,Conduct at least 2 verbal reference checks. There are candidates out there who look great on paper but who perform poorly during interview. But there are also candidates who perform very well during interview but once they are on the job its a different story altogether.,Who performed Thriller,-123.00228895513791,530.0
q_2,3604526,3604526,All candidates who sit for a CFA Program exam are provided with pass or did not pass exam result and a summary of their performance in each topic area. Candidates who do not pass the exam are provided with additional information regarding their performance relative to all other candidates who did not pass.,Who performed Thriller,-123.00228895513791,531.0
q_2,2982902,2982902,"Quantico is an American drama thriller series created by Joshua Safran which premiered on ABC on September 27, 2015.",Who performed Thriller,-123.01925711228871,532.0
q_2,3369156,3369156,Remember is a 2015 Canadian-German drama thriller film directed by Atom Egoyan and written by Benjamin August.,Who performed Thriller,-123.01925711228871,533.0
q_2,3588001,3588001,Penny Dreadful is a frightening psychological thriller that weaves together these classic horror origin stories into a new adult drama.,Who performed Thriller,-123.01925711228871,534.0
q_2,6323145,6323145,"My thoughts on the newest sci-fi, action, horror, thriller......The Signal! Let me know your thoughts about the film down below!",Who performed Thriller,-123.01925711228871,535.0
q_2,8182564,8182564,"exists and is an alternate of . Michael Joseph Jackson's biggest hit was Thriller, 1982, the best selling album of all time.",Who performed Thriller,-123.01925711228871,536.0
q_2,8657298,8657298,"Jack Roth: Spotlight on SXSW 2017 The son of actor Tim Roth talks his morally ambiguous thriller, Us and Them.",Who performed Thriller,-123.01925711228871,537.0
q_2,8740360,8740360,Transporter 2 is a 2005 French action thriller film directed by Louis Leterrier and produced by Luc Besson.,Who performed Thriller,-123.01925711228871,538.0
q_2,2825925,2825925,"A stunt performer, often referred to as a stuntman, stuntwoman or daredevil, is someone who performs dangerous stunts, often as a career.",Who performed Thriller,-123.02067424869352,539.0
q_2,4250679,4250679,"The Treasury Regulations provide an exception for an officer of a corporation who does not perform any services or performs only minor services and who neither receives nor is entitled to receive, directly or indirectly, any remuneration.",Who performed Thriller,-123.02370534663439,540.0
q_2,5574130,5574130,This chart describes the expected percentage of people who perform the job of Accountant I that make less than that hourly rate. For example 50% of the people who perform the job of Accountant I are expected to make less than the median.,Who performed Thriller,-123.02370534663439,541.0
q_2,6309897,6309897,This chart describes the expected percentage of people who perform the job of Pharmacist that make less than that hourly rate. For example 50% of the people who perform the job of Pharmacist are expected to make less than the median.,Who performed Thriller,-123.02370534663439,542.0
q_2,6650109,6650109,This chart describes the expected percentage of people who perform the job of Receptionist that make less than that hourly rate. For example 50% of the people who perform the job of Receptionist are expected to make less than the median.,Who performed Thriller,-123.02370534663439,543.0
q_2,8577787,8577787,"As such, transactional leadership is based on an exchange, or transaction: The leader rewards workers who perform their tasks to the specified levels and punishes workers who do not perform to those set standards.",Who performed Thriller,-123.02370534663439,544.0
q_2,4080832,4080832,Confidence votes 17.1K. A medical specialist who performs colonoscopies is a proctologist: a doctor who specializes in diseases of the rectum and anus. A medical specialist who performs colonoscopies is a proctologist: a doctor who specializes in diseases of the rectum and anus.,Who performed Thriller,-123.02852628547718,545.0
q_2,7012385,7012385,"This chart describes the expected percentage of people who perform the job of Professor-Chemistry in Columbia, SC that make less than that salary. For example 50% of the people who perform the job of Professor-Chemistry in Columbia are expected to make less than the median.or example 50% of the people who perform the job of Professor-Chemistry in Columbia are expected to make less than the median.",Who performed Thriller,-123.02943958047503,546.0
q_2,344334,344334,"Other drag performers include drag kings, women who perform in male roles and attire, faux queens, who are women who dress in an exaggerated style to emulate drag queens, and faux kings, who are men who dress to impersonate drag kings.",Who performed Thriller,-123.03221005292261,547.0
q_2,2631156,2631156,"Thriller is the sixth studio album by the American recording artist Michael Jackson. It was released on November 30, 1982, by Epic Records, as the follow-up to Jackson's critically and commercially successful 1979 album Off the Wall. Thriller explores similar genres to those of Off the Wall, including pop, R&B, rock, post-disco, funk, and adult contemporary music.",Who performed Thriller,-123.03389889427768,548.0
q_2,5564702,5564702,"Jamie Foxx and Michelle Monaghan star in the thriller Sleepless. Watch the movie trailers below! An undercover Vegas police officer gets caught in a high stakes web of corrupt cops and a mob-controlled casino underground. Release Date: January 13, 2017. Studio: Open Road Films. Genre: Action, Crime, Thriller.",Who performed Thriller,-123.03389889427768,549.0
q_2,8222004,8222004,"Ryan Kaine: On the Rocks: Book Two in the Ryan Kaine action thriller series - Kindle edition by Kerry J Donovan. Download it once and read it on your Kindle device, PC, phones or tablets. Use features like bookmarks, note taking and highlighting while reading Ryan Kaine: On the Rocks: Book Two in the Ryan Kaine action thriller series.",Who performed Thriller,-123.03389889427768,550.0
q_2,83111,83111,"Sociologist studies how a reacher's attitudes toward students affects their performance. Student of similar abilities who are perceived as teacher's pets perform at a high level, and students who are viewed as trouble makers perform poorly. Illustrates this explanation of deviance.",Who performed Thriller,-123.05887099916053,551.0
q_2,8355533,8355533,For Candidates. All candidates who sit for a CFA Program exam are provided with pass or did not pass exam result and a summary of their performance in each topic area.Candidates who do not pass the exam are provided with additional information regarding their performance relative to all other candidates who did not pass.or Candidates. All candidates who sit for a CFA Program exam are provided with pass or did not pass exam result and a summary of their performance in each topic area.,Who performed Thriller,-123.07702025887622,552.0
q_2,1708429,1708429,"This chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Atlanta, GA that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Atlanta are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Atlanta, GA that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Atlanta are expected to make less than the median.",Who performed Thriller,-123.10741506106572,553.0
q_2,2050227,2050227,"This chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Philadelphia, PA that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Philadelphia are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Philadelphia, PA that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Philadelphia are expected to make less than the median.",Who performed Thriller,-123.10741506106572,554.0
q_2,4879053,4879053,"This chart describes the expected percentage of people who perform the job of Teacher Elementary School in Ontario, CA that make less than that salary. For example 50% of the people who perform the job of Teacher Elementary School in Ontario are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Teacher Elementary School in Ontario, CA that make less than that salary. For example 50% of the people who perform the job of Teacher Elementary School in Ontario are expected to make less than the median.",Who performed Thriller,-123.10741506106572,555.0
q_2,5808879,5808879,This chart describes the expected percentage of people who perform the job of Meeting/Event Manager that make less than that salary. For example 50% of the people who perform the job of Meeting/Event Manager are expected to make less than the median.Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Meeting/Event Manager that make less than that salary. For example 50% of the people who perform the job of Meeting/Event Manager are expected to make less than the median.,Who performed Thriller,-123.10741506106572,556.0
q_2,6156179,6156179,"This chart describes the expected percentage of people who perform the job of Business Intelligence Specialist in Seattle, WA that make less than that salary. For example 50% of the people who perform the job of Business Intelligence Specialist in Seattle are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Business Intelligence Specialist in Seattle, WA that make less than that salary. For example 50% of the people who perform the job of Business Intelligence Specialist in Seattle are expected to make less than the median.",Who performed Thriller,-123.10741506106572,557.0
q_2,6256695,6256695,This chart describes the expected percentage of people who perform the job of Civil Engineering Technician I that make less than that salary. For example 50% of the people who perform the job of Civil Engineering Technician I are expected to make less than the median.Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Civil Engineering Technician I that make less than that salary. For example 50% of the people who perform the job of Civil Engineering Technician I are expected to make less than the median.,Who performed Thriller,-123.10741506106572,558.0
q_2,6370870,6370870,This chart describes the expected percentage of people who perform the job of Surveillance Operator-Casino that make less than that salary. For example 50% of the people who perform the job of Surveillance Operator-Casino are expected to make less than the median.Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Surveillance Operator-Casino that make less than that salary. For example 50% of the people who perform the job of Surveillance Operator-Casino are expected to make less than the median.,Who performed Thriller,-123.10741506106572,559.0
q_2,7549575,7549575,"This chart describes the expected percentage of people who perform the job of Physician-Pediatrics in San Francisco, CA that make less than that salary. For example 50% of the people who perform the job of Physician-Pediatrics in San Francisco are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Physician-Pediatrics in San Francisco, CA that make less than that salary. For example 50% of the people who perform the job of Physician-Pediatrics in San Francisco are expected to make less than the median.",Who performed Thriller,-123.10741506106572,560.0
q_2,8010369,8010369,"This chart describes the expected percentage of people who perform the job of Staff Nurse-RN in Olympia, WA that make less than that salary. For example 50% of the people who perform the job of Staff Nurse-RN in Olympia are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Staff Nurse-RN in Olympia, WA that make less than that salary. For example 50% of the people who perform the job of Staff Nurse-RN in Olympia are expected to make less than the median.",Who performed Thriller,-123.10741506106572,561.0
q_2,8659975,8659975,"This chart describes the expected percentage of people who perform the job of Surgical Technologist in San Antonio, TX that make less than that salary. For example 50% of the people who perform the job of Surgical Technologist in San Antonio are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Surgical Technologist in San Antonio, TX that make less than that salary. For example 50% of the people who perform the job of Surgical Technologist in San Antonio are expected to make less than the median.",Who performed Thriller,-123.10741506106572,562.0
q_2,2125696,2125696,"The definition of an actor is a person who does something, particularly someone who performs in a film or television show.",Who performed Thriller,-123.12851488327688,563.0
q_2,5390225,5390225,"This chart describes the expected percentage of people who perform the job of Dental Assistant in Vancouver, WA that make less than that salary.For example 50% of the people who perform the job of Dental Assistant in Vancouver are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Dental Assistant in Vancouver, WA that make less than that salary.",Who performed Thriller,-123.1294613396632,564.0
q_2,679326,679326,"This chart describes the expected percentage of people who perform the job of Massage Therapist in Dallas, TX that make less than that salary.For example 50% of the people who perform the job of Massage Therapist in Dallas are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Massage Therapist in Dallas, TX that make less than that salary.",Who performed Thriller,-123.1294613396632,565.0
q_2,1188693,1188693,"Columbia Records Pressing Plant, Pitman pressing denoted by P identifier in runouts. 1st US pressing: this sleeve version DOES NOT list Michael Jackson as a co-producer on back cover. For versions with Michael Jackson credit as co-producer see e.g. Thriller and Thriller. Promo copies exist with golden stamp For Promotion Only on back cover, some also include press info.",Who performed Thriller,-123.1612956340229,566.0
q_2,3021999,3021999,1 1American Made review: Cruise is on top form in a based-on-fact thriller. 2  2The Hitman's Bodyguard review: Give it a miss and rewatch Midnight Run instead. 3  3The Dark Tower review: As baffling as it is dull. 4  4Atomic Blonde review: Theron is totally badass in a relentless thriller that never takes its foot off the gas.,Who performed Thriller,-123.1612956340229,567.0
q_2,3083840,3083840,"Gotham, also known as The Dead Can't Lie, is a 1988 American thriller film written and directed by Lloyd Fonvielle and starring Tommy Lee Jones and Virginia Madsen.otham, also known as The Dead Can't Lie, is a 1988 American thriller film written and directed by Lloyd Fonvielle and starring Tommy Lee Jones and Virginia Madsen.",Who performed Thriller,-123.1612956340229,568.0
q_2,5139588,5139588,"Enemy of the State (1998) TOMATOMETER. Critics Consensus: An entertaining, topical thriller that finds director Tony Scott on solid form and Will Smith confirming his action headliner status. Critics Consensus: An entertaining, topical thriller that finds director Tony Scott on solid form and Will Smith confirming his action headliner status.",Who performed Thriller,-123.1612956340229,569.0
q_2,5255493,5255493,"Netflix Acquires Cold War Thriller The Same Sky in English-Language Territories. CANNES, France  Netflix has picked up English-language territory rights to Cold War thriller The Same Sky, which world premieres at Mipcom on Monday. The six-hour series, directed by Oscar-nominated Oliver Hirschbiegel, portrays the fate of two families on either side of the Berlin Wall.",Who performed Thriller,-123.1612956340229,570.0
q_2,5675168,5675168,"On This Day In 1983, Michael Jackson's 'Thriller' Premiered On MTV. Thirty-three years ago today (Dec. 2), MTV aired the full 13-minute version of Michael Jackson's Thriller music video for the first time. In 1984 the single peaked at No. 4 on the Billboard Hot 100 and at No. 3 on Hot R&B/Hip-Hop Songs.",Who performed Thriller,-123.1612956340229,571.0
q_2,7114108,7114108,"Sizzling, spicy and hot as hell... 1  Magnifica 70 Breaking Bad meets Boogie Nights in 1970s Brazil. 2  Spin Topical thriller with a presidential assassination and macho appeal. 3  Son of a B**** A football referee's life unravels, with comic and saucy consequences. 4  Heartless Haunting, sexy vampire thriller from Denmark.",Who performed Thriller,-123.1612956340229,572.0
q_2,793644,793644,"Author Tom Clancy dies at 66. Tom Clancy was known for his wildly popular technological thrillers like 'The Hunt for Red October.'. Story Highlights. Tom Clancy, the best-selling author of dozens of thrillers, including a famed series starring Jack Ryan, died Tuesday in Baltimore, his publisher, Putnam, has confirmed. He was 66.",Who performed Thriller,-123.1612956340229,573.0
q_2,8512538,8512538,Aaron Paul to Co-Star in Miramax's Supernatural Thriller '9th Life of Louis Drax'. The three-time Emmy winner will star opposite 'Fifty Shades of Grey' actor Jamie Dornan. Aaron Paul has signed on to star alongside Fifty Shades of Grey's Jamie Dornan in Miramax's supernatural thriller The 9th Life of Louis Drax.,Who performed Thriller,-123.1612956340229,574.0
q_2,3206175,3206175,"Barnes & Noble Home Page. 1  The Memory Man is Back. Dive into the latest Amos Decker thriller with our exclusive edition. 2  Thanks, Mom. Celebrate the woman whos never let you down with our thoughtful gifts. 3  The Quest Continues. Follow Apollos hair-raising journey with our exclusive edition.",Who performed Thriller,-123.16840119216715,575.0
q_2,3317993,3317993,"Scandal is an American political thriller television series starring Kerry Washington. Created by Shonda Rhimes, it debuted on ABC on April 5, 2012. Kerry Washington's character, Olivia Pope, is partially based on former George H.W. Bush administration press aide Judy Smith, who serves as a co-executive producer.",Who performed Thriller,-123.16840119216715,576.0
q_2,3417785,3417785,"Set in a future American metropolis, Metro City, this sci-fi-thriller features a policewoman heroine who like the hero in Robocop was brought back from the dead and turned into a super-human fighter. Unlike the aforementioned robot-man, however, she is brought back not with hardware, but with special drugs and a heavy duty training program.",Who performed Thriller,-123.16840119216715,577.0
q_2,3709331,3709331,"The second season of Narcos, an American crime thriller drama web television series produced and created by Chris Brancato, Carlo Bernard, and Doug Miro, follows the story of notorious drug kingpin Pablo Escobar, who became a billionaire through the production and distribution of cocaine, while also focusing on Escobar's interactions with drug lords ...",Who performed Thriller,-123.16840119216715,578.0
q_2,4412811,4412811,"The Jackal'' is a glum, curiously flat thriller about a man who goes to a great deal of trouble in order to create a crime that anyone in the audience could commit more quickly and efficiently.he Jackal'' is based on the screenplay of Fred Zinnemann's 1973 classic The Day of the Jackal.'' That was a film that impressed us with the depth of its expertise: We felt it knew exactly what it was talking about.",Who performed Thriller,-123.16840119216715,579.0
q_2,5266603,5266603,"What are Alfred Hitchcock's most famous movies? Strangers On a Train (1951), a tense thriller with an innocent man entangled in a psychotic charmer's murder plot. Rear Window (1954), with Jimmy Stewart and Grace Kelly in the nail-biting tale of a man stuck in a wheelchair who thinks he sees his neighbor kill his wife.",Who performed Thriller,-123.16840119216715,580.0
q_2,5707633,5707633,"The Jackson family is arguably one of the most famous families in entertainment. Michael Jackson-Mini Biography (TV-14; 4:18) A short biography of Michael Jackson who started out in The Jackson Five and quickly became a pop icon with hits like Beat It and Thriller.. However, in his later years, Jackson became tabloid fodder up until his death in 2009.",Who performed Thriller,-123.16840119216715,581.0
q_2,5971368,5971368,"The most ridiculous character in Pay Any Price may be Dennis Montgomery, who is described as an inveterate gambler and swindler. Speed Read: James Risen Indicts The War On Terrors Costly Follies William OConnor October 13, 2014. Top Producerby Norb Vonnegut A financial thriller about a Bernie Madoff-like swindler.",Who performed Thriller,-123.16840119216715,582.0
q_2,6437093,6437093,"R | 1h 24min | Crime, Mystery, Thriller | 30 November 2007 (USA) The story focuses on a man who suffers anesthetic awareness and finds himself awake and aware, but paralyzed, during heart surgery. His mother must wrestle with her own demons as a turn of events unfolds around them, while trying to unfold the story hidden behind her son's young wife.",Who performed Thriller,-123.16840119216715,583.0
q_2,7792422,7792422,"First Look Season 1, Episode 0 Jun 8, 2016 Subscription. BrainDead is a comic-thriller set in the world of Washington, D.C., politics that follows Laurel, a young, fresh-faced Hill staffer who discovers two things: the government has stopped working, and bugs are eating the brains of Congress members and Hill staffers.",Who performed Thriller,-123.16840119216715,584.0
